id,arrival,output,prompt,session,cluster,switched,old_cluster,p_start,hit_tokens,p_service,p_end,kv_start,kv_end,d_start,first,end,ttft,e2e,p_wait,kv_wait,d_wait,decode_first
0,0.0722712252077633,512,640,8,0,0,,0.0722712252077633,0,0.1876977777777778,0.2599690029855411,0.2599690029855411,0.26652455854109663,0.26652455854109663,0.29183705854109665,13.376680548124437,0.21956583333333335,13.304409322916673,0.0,0.0,0.0,0.025312500000000016
1,0.12187710438054764,640,2176,6,1,0,,0.12187710438054764,0,0.6189724444444444,0.7408495488249921,0.7408495488249921,0.755938437713881,0.755938437713881,0.782000937713881,17.47155592022595,0.6601238333333334,17.3496788158454,0.0,0.0,0.0,0.02606249999999999
2,0.30100693787631094,640,640,132,2,0,,0.30100693787631094,0,0.1876977777777778,0.48870471565408874,0.48870471565408874,0.4952602712096443,0.4952602712096443,0.5205727712096443,16.951083444805256,0.21956583333333335,16.650076506928947,0.0,0.0,0.0,0.025312500000000016
3,0.5154800119660435,512,640,0,3,0,,0.5154800119660435,0,0.1876977777777778,0.7031777897438214,0.7031777897438214,0.7097333452993769,0.7097333452993769,0.7350458452993769,13.980379692490596,0.21956583333333335,13.464899680524551,0.0,0.0,0.0,0.02531249999999996
4,0.6552017907200222,512,2176,2,4,0,,0.6552017907200222,0,0.6189724444444444,1.2741742351644665,1.2741742351644665,1.2892631240533554,1.2892631240533554,1.3153256240533555,14.61083604595161,0.6601238333333334,13.955634255231587,0.0,0.0,0.0,0.0260625000000001
5,0.7525005329288799,512,2240,2,5,1,4,0.7525005329288799,0,0.6369422222222222,1.389442755151102,1.389442755151102,1.4048871995955463,1.4048871995955463,1.4309809495955463,14.831694894094252,0.6784804166666665,14.079194361165372,0.0,0.0,0.0,0.026093750000000027
6,0.9056226537029801,384,2176,18,6,0,,0.9056226537029801,0,0.6189724444444444,1.5245950981474246,1.5245950981474246,1.5396839870363135,1.5396839870363135,1.5657464870363136,11.568063151377832,0.6601238333333335,10.66244049767485,0.0,0.0,0.0,0.0260625000000001
7,1.1646304867984063,384,2048,45,7,0,,1.1646304867984063,0,0.5830328888888889,1.7476633756872952,1.7476633756872952,1.762041153465073,1.762041153465073,1.788041153465073,11.741269613286507,0.6234106666666668,10.5766391264881,0.0,0.0,0.0,0.026000000000000023
8,1.1818108336783124,512,640,20,0,0,,1.1818108336783124,256,0.11658666666666667,1.298397500344979,1.298397500344979,1.3049530559005347,1.3300699686973467,1.3553927226035967,14.473846929960374,0.17358188892528426,13.292036096282061,0.0,0.0,0.025116912796812052,0.02532275390624994
9,1.1988344987591948,512,2176,90,1,0,,1.1988344987591948,256,0.5478613333333333,1.746695832092528,1.746695832092528,1.761784720981417,1.772737754120131,1.798809775604506,15.156949652470269,0.5999752768453113,13.958115153711073,0.0,0.0,0.010953033138713986,0.02607202148437504
10,1.2399360181548233,512,1152,49,2,0,,1.2399360181548233,256,0.2603448888888889,1.5002809070437122,1.5002809070437122,1.5096809070437123,1.5334731618346444,1.5589206716002695,14.714247646814183,0.31898465344544613,13.47431162865936,0.0,0.0,0.023792254790932166,0.025447509765625043
11,1.4271831562900554,384,4224,3,3,0,,1.4271831562900554,256,1.1228942222222222,2.5500773785122774,2.5500773785122774,2.5765440451789443,2.584177192955627,2.610382759361877,12.584609033543423,1.1831996030718215,11.157425877253367,0.0,0.0,0.007633147776682669,0.026205566406249936
12,1.7031958019301567,256,1152,113,4,0,,1.7031958019301567,256,0.2603448888888889,1.9635406908190456,1.9635406908190456,1.9729406908190457,1.9931220107721055,2.0189411025689803,8.617166240915338,0.31574530063882356,6.9139704389851815,0.0,0.0,0.02018131995305983,0.025819091796874805
13,1.8134531245839864,384,4224,19,5,0,,1.8134531245839864,256,1.1228942222222222,2.9363473468062087,2.9363473468062087,2.9628140134728755,2.971376457408046,2.997969230845546,13.055665868486608,1.1845161062615597,11.242212743902622,0.0,0.0,0.00856244393517036,0.026592773437500217
14,1.9688331224359732,640,4224,27,6,0,,1.9688331224359732,256,1.1228942222222222,3.0917273446581954,3.0917273446581954,3.1181940113248623,3.1303900417238135,3.1569674343019387,19.85109759922978,1.1881343118659655,17.882264476793807,0.0,0.0,0.01219603039895123,0.026577392578125192
15,2.017479089915718,384,4096,23,7,0,,2.017479089915718,0,1.1580657777777779,3.1755448676934956,3.1755448676934956,3.201300423249051,3.218793106590073,3.245306778465073,13.190240874447227,1.2278276885493553,11.17276178453151,0.0,0.0,0.01749268334102183,0.02651367187500009
16,2.020030217731195,256,1152,1,0,0,,2.020030217731195,256,0.2603448888888889,2.280375106620084,2.280375106620084,2.289775106620084,2.292677878853597,2.318092917916097,8.833275193306724,0.2980627001849019,6.813244975575529,0.0,0.0,0.0029027722335128736,0.02541503906250009
17,2.032952608611611,640,2176,14,1,0,,2.032952608611611,256,0.5478613333333333,2.5808139419449443,2.5808139419449443,2.595902830833833,2.607284629120131,2.6333638934430477,19.308862061472396,0.6004112848314365,17.275909452860784,0.0,0.0,0.01138179828629804,0.02607926432291663
18,2.2870863294492074,256,2048,9,2,0,,2.2870863294492074,0,0.5830328888888889,2.8701192183380964,2.8701192183380964,2.884496996115874,2.908337419647144,2.9339866709492273,9.521401542601014,0.6469003415000198,7.234315213151806,0.0,0.0,0.023840423531269916,0.025649251302083176
19,2.669511515119427,640,2048,24,3,0,,2.669511515119427,0,0.5830328888888889,3.252544404008316,3.252544404008316,3.266922181786094,3.291898872643127,3.3180447059764604,19.932530434794348,0.6485331908570333,17.26301891967492,0.0,0.0,0.024976690857033024,0.026145833333333535
20,2.964376946861787,640,704,20,4,1,0,2.964376946861787,256,0.13455644444444445,3.098933391306231,3.098933391306231,3.1058445024173422,3.1296239638971057,3.1552989313450226,19.775486771028135,0.19092198448323572,16.811109824166348,0.0,0.0,0.02377946147976351,0.025674967447916863
21,3.811499230902267,384,1152,133,5,0,,3.811499230902267,256,0.2603448888888889,4.071844119791156,4.071844119791156,4.081244119791156,4.0886933519392965,4.11495637277263,14.152269980899803,0.3034571418703629,10.340770749997535,0.0,0.0,0.007449232148140084,0.026263020833333428
22,3.917247180228341,512,1216,1,6,1,0,3.917247180228341,256,0.27831466666666665,4.195561846895007,4.195561846895007,4.205317402450563,4.22046352805194,4.246726386124856,17.57154817953327,0.32947920589651547,13.65430099930493,0.0,0.0,0.015146125601376959,0.026262858072916728
23,4.042165236305298,256,704,0,7,1,3,4.042165236305298,0,0.20566755555555558,4.247832791860853,4.247832791860853,4.254743902971964,4.279720840965073,4.305857559715073,10.911895310831149,0.2636923234097752,6.869730074525851,0.0,0.0,0.024976937993108628,0.02613671875000012
24,4.131257739566231,384,2240,6,0,1,1,4.131257739566231,256,0.5658311111111111,4.697088850677342,4.697088850677342,4.712533295121786,4.734748191353598,4.760368064400472,14.63132935183537,0.6291103248342411,10.500071612269139,0.0,0.0,0.022214896231811387,0.02561987304687463
25,4.164572748097931,640,2240,14,1,0,1,4.164572748097931,2048,0.06805333333333334,4.232626081431264,4.232626081431264,4.2480705258757085,4.251231894745131,4.277337851776381,20.93368596949797,0.11276510367845027,16.769113221400037,0.0,0.0,0.0031613688694225317,0.02610595703125007
26,4.289799221542827,256,4288,19,2,1,5,4.289799221542827,256,1.140864,5.430663221542828,5.430663221542828,5.45748544376505,5.475679542042979,5.5017265391132915,12.102086060597665,1.2119273175704643,7.812286839054838,0.0,0.0,0.01819409827792917,0.02604699707031255
27,4.321885907446112,256,1280,1,3,1,6,4.321885907446112,256,0.29628444444444446,4.618170351890557,4.618170351890557,4.6282814630016675,4.652129666913961,4.678164334882711,11.309956262547331,0.35627842743659865,6.988070355101219,0.0,0.0,0.023848203912293364,0.02603466796874976
28,4.671881173962466,256,2304,2,4,1,5,4.671881173962466,2048,0.0860231111111111,4.757904285073577,4.757904285073577,4.773704285073577,4.773806255563774,4.7996171686497116,11.454436344151944,0.12773599468724584,6.782555170189478,0.0,0.0,0.00010197049019744497,0.025810913085937415
29,4.6756252503065845,512,4288,3,5,1,3,4.6756252503065845,256,1.140864,5.816489250306585,5.816489250306585,5.843311472528807,5.849395337616382,5.875890576874195,19.236196363007018,1.2002653265676102,14.560571112700433,0.0,0.0,0.006083865087575191,0.026495239257812386
30,4.721171407409621,512,1152,101,6,0,,4.721171407409621,256,0.2603448888888889,4.981516296298509,4.981516296298509,4.99091629629851,5.008561672583189,5.034660427466002,18.35697157827808,0.31348902005638113,13.63580017086846,0.0,0.0,0.01764537628467977,0.026098754882812436
31,4.8819918417610895,640,640,152,7,0,,4.8819918417610895,256,0.11658666666666667,4.998578508427756,4.998578508427756,5.005134063983312,5.011733536277574,5.037674454246324,21.53581241515424,0.15568261248523463,16.65382057339315,0.0,0.0,0.006599472294261943,0.0259409179687502
32,4.951931620826866,640,768,0,0,1,7,4.951931620826866,256,0.15252622222222223,5.104457843049088,5.104457843049088,5.111724509715755,5.119097556587972,5.144674314400472,21.79069904207624,0.19274269357360563,16.838767421249376,0.0,0.0,0.007373046872217515,0.025576757812499906
33,5.024691204899761,640,4352,3,1,1,5,5.024691204899761,256,1.1588337777777777,6.183524982677539,6.183524982677539,6.210702760455317,6.236676230682632,6.263015683807632,22.88946011229311,1.2383244789078711,17.86476890739335,0.0,0.0,0.02597347022731533,0.026339453124999856
34,5.176434481942637,640,832,0,2,1,0,5.430663221542828,256,0.170496,5.601159221542828,5.601159221542828,5.60878144376505,5.631968848683604,5.657890040089854,22.157300302715413,0.48145555814721686,16.980865820772777,0.2542287396001903,0.0,0.023187404918553867,0.025921191406250266
35,5.35281683345842,256,2176,10,3,0,,5.35281683345842,256,0.5478613333333333,5.900678166791754,5.900678166791754,5.915767055680643,5.9284026161327095,5.9544619911327095,12.584609033543423,0.6016451576742892,7.231792200085002,0.0,0.0,0.012635560452066485,0.026059374999999996
36,5.606400307987872,256,4416,3,4,1,1,5.606400307987872,256,1.1768035555555554,6.783203863543427,6.783203863543427,6.810737196876761,6.814372783884087,6.840483623727837,13.519572007865673,1.2340833157399649,7.9131716998778,0.0,0.0,0.0036355870073263574,0.026110839843750178
37,5.840783861819046,640,1152,5,5,0,,5.840783861819046,256,0.2603448888888889,6.101128750707935,6.101128750707935,6.110528750707935,6.114369702850757,6.140682300507007,22.814837837320468,0.2998984386879604,16.97405397550142,0.0,0.0,0.003840952142821763,0.026312597656249714
38,5.84459272898666,640,896,0,6,1,2,5.84459272898666,256,0.1884657777777778,6.033058506764438,6.033058506764438,6.041036284542216,6.05289272727069,6.07887485617694,22.76256154961859,0.23428212719027997,16.917968820631927,0.0,0.0,0.011856442728474192,0.025982128906250068
39,6.475069057497472,256,640,28,7,0,,6.475069057497472,256,0.11658666666666667,6.591655724164139,6.591655724164139,6.598211279719695,6.620993790183825,6.6468332433088255,13.241568185645145,0.17176418581135344,6.7664991281476725,0.0,0.0,0.022782510464130823,0.025839453125000134
40,7.024793497901902,256,1344,1,0,1,3,7.024793497901902,1024,0.10092088888888888,7.125714386790791,7.125714386790791,7.136181053457458,7.141165818306723,7.166787969999431,13.741894781522875,0.14199447209752947,6.717101283620973,0.0,0.0,0.004984764849265133,0.025622151692708428
41,7.27105229519191,256,1152,17,1,0,,7.27105229519191,256,0.2603448888888889,7.531397184080799,7.531397184080799,7.540797184080799,7.554247031463881,7.580477337453464,14.244039611632198,0.3094250422615543,6.972987316440288,0.0,0.0,0.013449847383082414,0.02623030598958298
42,7.623318725609803,512,1152,41,2,0,,7.623318725609803,256,0.2603448888888889,7.883663614498691,7.883663614498691,7.893063614498692,7.914902833058604,7.940800049855479,21.11793328537403,0.31748132424567643,13.494614559764226,0.0,0.0,0.021839218559912332,0.025897216796875178
43,7.767292768018374,384,704,8,3,1,0,7.767292768018374,256,0.13455644444444445,7.901849212462818,7.901849212462818,7.908760323573929,7.910306717695212,7.936277746341045,17.872653291782203,0.16898497832267179,10.10536052376383,0.0,0.0,0.001546394121282546,0.02597102864583345
44,7.986980011883965,512,4096,0,4,0,6,7.986980011883965,0,1.1580657777777779,9.145045789661744,9.145045789661744,9.1708013452173,9.194972393259086,9.221388018259086,22.536208785114308,1.234408006375121,14.549228773230343,0.0,0.0,0.02417104804178649,0.026415625000000276
45,8.49759940556816,256,640,16,5,0,,8.49759940556816,256,0.11658666666666667,8.614186072234826,8.614186072234826,8.620741627790382,8.642605640350759,8.6687906175643,15.326888192434096,0.17119121199614007,6.829288786865936,0.0,0.0,0.021864012560376622,0.02618497721354096
46,8.779916070399475,640,1024,0,6,0,6,8.779916070399475,768,0.08218311111111111,8.862099181510587,8.862099181510587,8.870788070399476,8.88781880148944,8.913764927791522,25.627268746759015,0.13384885739204755,16.84735267635954,0.0,0.0,0.01703073108996378,0.025946126302082817
