id,arrival,output,prompt,session,cluster,switched,old_cluster,p_start,hit_tokens,p_service,p_end,kv_start,kv_end,d_start,first,end,ttft,e2e,p_wait,kv_wait,d_wait,decode_first
0,0.006040558373712025,96,2048,24,3,0,,0.006040558373712025,0,0.5830328888888889,0.5890734472626009,0.5890734472626009,0.6034512250403787,0.6034512250403787,0.6294512250403788,3.088903251407566,0.6234106666666668,3.082862693033854,0.0,0.0,0.0,0.026000000000000023
1,0.1426461002710843,96,1152,1,1,0,,0.1426461002710843,0,0.33145600000000003,0.47410210027108435,0.47410210027108435,0.48350210027108437,0.48350210027108437,0.5090646002710844,2.9461704759221257,0.3664185000000001,2.8035243756510413,0.0,0.0,0.0,0.025562499999999988
2,0.16809184283606904,96,4224,35,5,0,,0.16809184283606904,0,1.1940053333333334,1.3620971761694025,1.3620971761694025,1.3885638428360692,1.3885638428360692,1.4156263428360691,3.9214814697891947,1.2475345,3.7533896269531257,0.0,0.0,0.0,0.02706249999999999
3,0.21312886219239513,160,640,0,2,0,,0.21312886219239513,0,0.1876977777777778,0.4008266399701729,0.4008266399701729,0.40738219552572846,0.40738219552572846,0.4326946955257285,4.465181454965832,0.21956583333333335,4.252052592773437,0.0,0.0,0.0,0.025312500000000016
4,0.35018423948339483,64,704,0,2,0,2,0.4008266399701729,512,0.06344533333333334,0.4642719733035063,0.4642719733035063,0.47118308441461737,0.4833211603694785,0.5086500177913534,2.104513421111666,0.1584657783079586,1.754329181628271,0.050642400486778094,0.0,0.012138075954861105,0.025328857421874962
5,0.35539479598083423,128,4224,11,6,0,,0.35539479598083423,0,1.1940053333333334,1.5494001293141677,1.5494001293141677,1.5758667959808343,1.5758667959808343,1.6029292959808343,4.9416551167583656,1.2475345,4.586260320777531,0.0,0.0,0.0,0.02706249999999999
6,0.45113911735821227,96,2176,154,7,0,,0.45113911735821227,0,0.6189724444444444,1.0701115618026567,1.0701115618026567,1.0852004506915456,1.0852004506915456,1.1112629506915457,3.555161062670713,0.6601238333333335,3.1040219453125006,0.0,0.0,0.0,0.0260625000000001
7,0.5007132750909881,64,4224,39,0,0,,0.5007132750909881,0,1.1940053333333334,1.6947186084243215,1.6947186084243215,1.7211852750909882,1.7211852750909882,1.7482477750909882,3.4061579313409887,1.2475345,2.9054446562500007,0.0,0.0,0.0,0.02706249999999999
8,0.6116111265277232,128,1152,5,4,0,,0.6116111265277232,0,0.33145600000000003,0.9430671265277233,0.9430671265277233,0.9524671265277233,0.9524671265277233,0.9780296265277233,4.265367395082411,0.3664185000000001,3.6537562685546874,0.0,0.0,0.0,0.025562500000000044
9,0.6699557977622533,160,640,16,7,0,,1.0701115618026567,256,0.11658666666666667,1.1866982284693233,1.1866982284693233,1.193253784024879,1.2155178335040457,1.2412065542071709,5.332083914233211,0.5712507564449175,4.662128116470957,0.4001557640404033,0.0,0.022264049479166825,0.025688720703125112
10,0.6999095081826463,96,2176,18,4,0,,0.9430671265277233,256,0.5478613333333333,1.4909284598610566,1.4909284598610566,1.5060173487499455,1.5149549194964733,1.5407727905902233,4.005793013571995,0.840863282407577,3.3058835053893487,0.243157618345077,0.0,0.00893757074652779,0.02581787109375
11,0.8831575212474161,128,512,18,2,0,4,0.8831575212474161,0,0.15175822222222224,1.0349157434696383,1.0349157434696383,1.0407601879140829,1.0660084162288535,1.0913184748226035,4.312609026580415,0.20816095357518738,3.4294515053329993,0.0,0.0,0.025248228314770582,0.025310058593750018
12,0.9546793533086427,160,640,20,0,0,,1.6947186084243215,256,0.11658666666666667,1.8113052750909882,1.8113052750909882,1.8178608306465438,1.8294382047784883,1.8556266813409883,6.057606376979008,0.9009473280323456,5.102927023670365,0.7400392551156788,0.0,0.011577374131944485,0.026188476562500007
13,0.9766984757398048,96,1152,65,5,0,,1.3620971761694025,256,0.2603448888888889,1.6224420650582914,1.6224420650582914,1.6318420650582914,1.632143920961069,1.658458618226694,4.160337915101695,0.6817601424868892,3.1836394393618903,0.3853987004295977,0.0,0.00030185590277764796,0.026314697265624964
14,1.0094167458379897,128,2304,18,4,0,4,1.4909284598610566,2048,0.0860231111111111,1.5769515709721678,1.5769515709721678,1.5927515709721678,1.6182293335589735,1.6441508830381402,4.943950158754285,0.6347341372001505,3.934533412916296,0.4815117140230669,0.0,0.025477762586805675,0.025921549479166694
15,1.0350763135105743,160,1152,21,3,0,,1.0350763135105743,0,0.33145600000000003,1.3665323135105742,1.3665323135105742,1.3759323135105743,1.383663627384129,1.409452201602879,5.509193453230482,0.3743758880923047,4.474117139719908,0.0,0.0,0.007731313873554635,0.025788574218750027
16,1.2565048587301115,160,1152,9,6,0,,1.5494001293141677,256,0.2603448888888889,1.8097450182030566,1.8097450182030566,1.8191450182030566,1.8194468741058343,1.8457615713714592,5.997359771706281,0.5892567126413477,4.74085491297617,0.2928952705840562,0.0,0.00030185590277764796,0.026314697265624964
17,1.3398393060880953,96,768,0,2,0,2,1.3398393060880953,576,0.06363733333333334,1.4034766394214286,1.4034766394214286,1.4107433060880954,1.4203936701351034,1.4457250910335409,3.855685686736666,0.10588578494544554,2.5158463806485707,0.0,0.0,0.009650364047008031,0.02533142089843743
18,1.56451555924469,160,2176,158,1,0,,1.56451555924469,256,0.5478613333333333,2.1123768925780233,2.1123768925780233,2.127465781466912,2.146080225271084,2.171908594411709,6.278095600317585,0.6073930351670189,4.713580041072896,0.0,0.0,0.018614443804171987,0.02582836914062492
19,1.689200171536934,96,4224,15,0,0,,1.8113052750909882,256,1.1228942222222222,2.9341994973132106,2.9341994973132106,2.9606661639798775,2.9821930875909883,3.0086872282159884,5.526924410833174,1.3194870566790544,3.83772423929624,0.12210510355405413,0.0,0.02152692361111086,0.026494140625000107
20,1.8998944869470065,128,2176,98,3,0,,1.8998944869470065,256,0.5478613333333333,2.4477558202803396,2.4477558202803396,2.4628447091692283,2.467204154727879,2.493097709415379,5.766500517032565,0.5932032224683725,3.8666060300855585,0.0,0.0,0.004359445558650865,0.025893554687499876
21,1.9044804200848509,64,2176,50,7,0,,1.9044804200848509,256,0.5478613333333333,2.4523417534181844,2.4523417534181844,2.467430642307073,2.4748393667071715,2.5006686310300883,4.118261160326963,0.5961882109452374,2.213780740242112,0.0,0.0,0.007408724400098432,0.025829264322916767
22,1.9427707593825323,64,2176,66,5,0,,1.9427707593825323,256,0.5478613333333333,2.490632092715866,2.490632092715866,2.5057209816047545,2.527117553773569,2.553359252992319,4.214035180726696,0.6105884936097867,2.2712644213441635,0.0,0.0,0.0213965721688143,0.026241699218750192
23,2.099804291817479,64,640,44,7,0,,2.4523417534181844,256,0.11658666666666667,2.568928420084851,2.568928420084851,2.5754839756404064,2.5781593536863383,2.6038608917722756,4.2196830353269625,0.5040565999547968,2.1198787435094837,0.35253746160070554,0.0,0.0026753780459318754,0.025701538085937337
24,2.110426283451146,64,4224,3,5,0,,2.490632092715866,256,1.1228942222222222,3.6135263149380883,3.6135263149380883,3.639992981604755,3.655951538148569,3.682414184632944,5.38038316249753,1.571987901181798,3.269956879046384,0.3802058092647198,0.0,0.015958556543814062,0.026462646484374908
25,2.1788992912866147,96,1216,9,6,0,6,2.1788992912866147,1024,0.06498133333333334,2.243880624619948,2.243880624619948,2.2536361801755036,2.2668631338714595,2.292943049236043,4.784791835508366,0.11404375794942823,2.605892544221751,0.0,0.0,0.013226953695955945,0.026079915364583428
26,2.241743726471276,64,2176,122,3,0,,2.4477558202803396,256,0.5478613333333333,2.995617153613673,2.995617153613673,3.010706042502562,3.0110713422278788,3.037014823673191,4.6619532188554835,0.795271097201915,2.4202094923842075,0.2060120938090635,0.0,0.00036529972531695876,0.025943481445312333
27,2.2445724433008705,160,832,0,2,0,2,2.2445724433008705,640,0.06382933333333334,2.308401776634204,2.308401776634204,2.3160239988564264,2.332541253142916,2.357896966033541,6.403638744307353,0.11332452273267046,4.159066301006482,0.0,0.0,0.016517254286489536,0.025355712890624993
28,2.2690893825629437,96,4224,127,0,0,,2.9341994973132106,256,1.1228942222222222,4.057093719535433,4.057093719535433,4.0835603862021,4.087674044622237,4.114174044622238,6.644135266952966,1.845084662059294,4.375045884390023,0.6651101147502669,0.0,0.004113658420137334,0.026500000000000412
29,2.295745435563786,64,896,0,2,0,2,2.308401776634204,704,0.06402133333333333,2.3724231099675372,2.3724231099675372,2.380400887745315,2.383253167205416,2.408626018767916,4.008068987517916,0.11288058320412997,1.71232355195413,0.012656341070417909,0.0,0.002852279460101137,0.02537285156250002
30,2.4516515125415905,96,4288,11,6,0,6,2.4516515125415905,4096,0.07419733333333334,2.5258488458749238,2.5258488458749238,2.552671068097146,2.5537690583506265,2.5801064606943767,5.071408534727116,0.12845494815278613,2.6197570221855253,0.0,0.0,0.001097990253480674,0.02633740234375015
31,2.603332501146176,128,1216,1,1,0,1,2.603332501146176,1024,0.06498133333333334,2.6683138344795094,2.6683138344795094,2.678069390035065,2.688578516286709,2.7143355149846258,5.991631384357763,0.11100301383844968,3.3882988832115872,0.0,0.0,0.01050912625164413,0.0257569986979167
32,2.7235121122027475,160,2176,14,4,0,,2.7235121122027475,256,0.5478613333333333,3.2713734455360806,3.2713734455360806,3.2864623344249693,3.3041456747048072,3.3301262655251196,7.454474296124076,0.6066141533223721,4.730962183921328,0.0,0.0,0.017683340279837978,0.025980590820312344
33,2.858421032273935,96,4288,3,5,0,5,3.6135263149380883,4096,0.07419733333333334,3.6877236482714215,3.6877236482714215,3.7145458704936436,3.7353409424454442,3.7619309815079442,6.330914575257946,0.9035099492340093,3.472493542984011,0.7551052826641533,0.0,0.020795071951800637,0.026590039062500015
34,3.047756238740743,64,640,4,1,0,,3.047756238740743,256,0.11658666666666667,3.1643429054074095,3.1643429054074095,3.170898460962965,3.1787312669377505,3.204397119802334,4.818785750987229,0.15664088106159113,1.771029512246486,0.0,0.0,0.00783280597478564,0.02566585286458345
35,3.0704707997291463,160,640,84,3,0,,3.0704707997291463,256,0.11658666666666667,3.187057466395813,3.187057466395813,3.1936130219513683,3.2184629844804826,3.2442261680742326,7.342328275821627,0.17375536834508631,4.271857476092481,0.0,0.0,0.02484996252911431,0.02576318359374996
