id,arrival,output,prompt,session,cluster,switched,old_cluster,p_start,hit_tokens,p_service,p_end,kv_start,kv_end,d_start,first,end,ttft,e2e,p_wait,kv_wait,d_wait,decode_first
0,0.030973382231898557,128,640,8,7,0,,0.030973382231898557,0,0.1876977777777778,0.21867116000967635,0.21867116000967635,0.2252267155652319,0.2252267155652319,0.2505392155652319,3.505522711658982,0.21956583333333335,3.4745493294270835,0.0,0.0,0.0,0.025312499999999988
1,0.05223304473452041,160,2176,6,5,0,,0.05223304473452041,0,0.6189724444444444,0.6712054891789648,0.6712054891789648,0.6862943780678538,0.6862943780678538,0.7123568780678537,4.82568851985543,0.6601238333333334,4.77345547512091,0.0,0.0,0.0,0.02606249999999999
2,0.12900297337556182,160,640,132,6,0,,0.12900297337556182,0,0.1876977777777778,0.3167007511533396,0.3167007511533396,0.32325630670889516,0.32325630670889516,0.3485688067088952,4.427965030667231,0.21956583333333335,4.298962057291669,0.0,0.0,0.0,0.025312500000000016
3,0.22092000512830434,128,640,0,3,0,,0.22092000512830434,0,0.1876977777777778,0.40861778290608214,0.40861778290608214,0.4151733384616377,0.4151733384616377,0.4404858384616377,3.6794471014824714,0.21956583333333335,3.458527096354167,0.0,0.0,0.0,0.025312500000000016
4,0.28080076745143806,128,2176,2,4,0,,0.28080076745143806,0,0.6189724444444444,0.8997732118958826,0.8997732118958826,0.9148621007847715,0.9148621007847715,0.9409246007847715,4.2145137458275554,0.6601238333333335,3.9337129783761173,0.0,0.0,0.0,0.02606249999999999
5,0.3225002283980914,128,2240,2,1,1,4,0.3225002283980914,0,0.6369422222222222,0.9594424506203136,0.9594424506203136,0.9748868950647581,0.9748868950647581,1.000980645064758,4.309203862256909,0.6784804166666667,3.9867036338588173,0.0,0.0,0.0,0.026093749999999916
6,0.38812399444413437,96,2176,18,0,0,,0.38812399444413437,0,0.6189724444444444,1.0070964388885788,1.0070964388885788,1.0221853277774677,1.0221853277774677,1.0482478277774678,3.537303003558718,0.6601238333333335,3.1491790091145835,0.0,0.0,0.0,0.0260625000000001
7,0.49912735148503135,96,2048,45,2,0,,0.49912735148503135,0,0.5830328888888889,1.0821602403739203,1.0821602403739203,1.0965380181516982,1.0965380181516982,1.1225380181516982,3.5972134901569057,0.6234106666666668,3.0980861386718743,0.0,0.0,0.0,0.026000000000000023
8,0.5064903572907055,128,640,20,5,0,,0.6712054891789648,256,0.11658666666666667,0.7877921558456316,0.7877921558456316,0.7943477114011871,0.8166117608803537,0.8423004815834787,4.1261532240965,0.33581012429277324,3.6196628668057946,0.16471513188825937,0.0,0.022264049479166603,0.025688720703125
9,0.5137862137539407,128,2176,90,1,0,,0.9594424506203136,256,0.5478613333333333,1.507303783953647,1.507303783953647,1.5223926728425359,1.5229581841272581,1.5490414360803832,4.860892366721193,1.0352552223264424,4.347106152967252,0.4456562368663729,0.0,0.0005655112847222643,0.02608325195312511
10,0.5314011506377816,128,1152,49,4,0,,0.8997732118958826,256,0.2603448888888889,1.1601181007847714,1.1601181007847714,1.1695181007847715,1.1755090734410214,1.2013240148472715,4.470175366921305,0.6699228642094899,3.9387742162835235,0.36837206125810096,0.0,0.005990972656249927,0.02581494140625007
11,0.6116499241243096,96,4224,3,0,0,,1.0070964388885788,256,1.1228942222222222,2.129990661110801,2.129990661110801,2.156457327777468,2.1693972418399676,2.1959704840274674,4.721330754209759,1.5843205599031578,4.109680830085449,0.3954465147642692,0.0,0.012939914062499724,0.02657324218749979
12,0.7299410579700674,64,1152,113,3,0,,0.7299410579700674,256,0.2603448888888889,0.9902859468589562,0.9902859468589562,0.9996859468589562,1.0228081040866377,1.0482514634616378,2.658829018800179,0.3183104054915704,1.9288879608301117,0.0,0.0,0.023122157227681517,0.025443359375000085
13,0.7771941962502801,96,4224,19,6,0,,0.7771941962502801,256,1.1228942222222222,1.9000884184725022,1.9000884184725022,1.9265550851391688,1.9442406817088955,1.9704438067088956,4.427965030667231,1.1932496104586154,3.6507708344169507,0.0,0.0,0.01768559656972668,0.026203125000000105
14,0.8437856239011315,160,4224,27,2,0,,1.0821602403739203,0,1.1940053333333334,2.276165573707254,2.276165573707254,2.302632240373921,2.3190658501829478,2.3456085747923225,6.487385161706385,1.5018229508911909,5.643599537805254,0.2383746164727888,0.0,0.016433609809026972,0.02654272460937479
15,0.864633895678165,96,4096,23,7,0,,0.864633895678165,0,1.1580657777777779,2.022699673455943,2.022699673455943,2.0484552290114983,2.048974762440232,2.0751485905652323,4.541005133533982,1.2105146948870673,3.6763712378558173,0.0,0.0,0.0005195334287337872,0.02617382812500013
16,0.8657272361705123,64,1152,1,0,0,,2.129990661110801,256,0.2603448888888889,2.39033554999969,2.39033554999969,2.39973554999969,2.4085739996524675,2.4348132574649677,4.097642928688926,1.5690860212944555,3.231915692518414,1.2642634249402889,0.0,0.00883844965277758,0.02623925781250014
17,0.8712654036906907,160,2176,14,7,0,,2.022699673455943,256,0.5478613333333333,2.5705610067892763,2.5705610067892763,2.585649895678165,2.598727692127732,2.624871246815232,6.734946832752733,1.7536058431245412,5.8636814290620425,1.151434269765252,0.0,0.013077796449566748,0.02614355468750018
18,0.9801798554782319,64,2048,9,3,0,,0.9902859468589562,0,0.5830328888888889,1.5733188357478451,1.5733188357478451,1.587696613525623,1.6081289048678877,1.6337652980970545,3.247661212810596,0.6535854426188226,2.2674813573323642,0.01010609138072427,0.0,0.020432291342264763,0.025636393229166776
19,1.144076363622612,160,2048,24,5,0,,1.144076363622612,0,0.5830328888888889,1.7271092525115008,1.7271092525115008,1.7414870302892786,1.741713323380354,1.767517522599104,5.886069751254241,0.6234411589764921,4.741993387631629,0.0,0.0,0.00022629309107524698,0.0258041992187501
20,1.270447262940766,160,704,20,2,1,5,2.276165573707254,256,0.13455644444444445,2.410722018151698,2.410722018151698,2.4176331292628093,2.4252396783079475,2.4513840467975307,6.589719471602219,1.1809367838567648,5.319272208661453,1.005718310766488,0.0,0.0076065490451382445,0.026144368489583236
21,1.633499670386686,96,1152,133,1,0,,1.633499670386686,256,0.2603448888888889,1.8938445592755748,1.8938445592755748,1.903244559275575,1.9142582329553832,1.9401727837366332,4.414248458611074,0.3066731133499472,2.780748788224388,0.0,0.0,0.011013673679808322,0.025914550781249934
22,1.6788202200978606,128,1216,1,4,1,0,1.6788202200978606,256,0.27831466666666665,1.9571348867645273,1.9571348867645273,1.9668904423200828,1.9759993078160216,2.001750609899355,5.262523039447345,0.32293038980149436,3.583702819349484,0.0,0.0,0.009108865495938812,0.025751302083333316
